Rank,Game Name,Publish Year,Platform ID,Genre ID,Publisher ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales
9826,Sega Soccer Slam,1/1/2002,17,11,553,0.06,0.05,0,0.02
9827,Zenses: Rainforest,1/1/2008,5,6,282,0.1,0.01,0,0.01
9828,Dora the Explorer: Dora Saves the Mermaids,1/1/2008,17,5,599,0.06,0.05,0,0.02
9829,Grand Theft Auto: San Andreas,1/1/2008,29,1,599,0.08,0.03,0,0.01
9830,Phantasy Star Universe,1/1/2006,29,8,553,0.09,0.02,0,0.01
9831,Skate City Heroes,1/1/2008,26,11,677,0.11,0,0,0.01
9832,NASCAR Unleashed,1/1/2011,29,7,117,0.11,0,0,0.01
9833,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,1/1/2005,7,7,615,0.09,0.03,0,0
9834,College Hoops 2K6,1/1/2006,29,11,599,0.11,0,0,0.01
9835,Mytran Wars,1/1/2009,20,12,219,0.08,0.02,0,0.02
9836,MX vs. ATV Untamed,1/1/2007,5,7,615,0.11,0,0,0.01
9837,Prince of Persia: Rival Swords,1/1/2007,20,1,633,0.08,0.02,0,0.02
9838,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,1/1/2011,20,3,452,0,0,0.12,0
9839,Gungnir: Mayari no Gunshin to Eiyuu Sensou,1/1/2011,20,8,156,0.07,0,0.04,0.01
9840,Dodge Racing: Charger vs Challenger,1/1/2009,26,7,679,0.11,0,0,0.01
9841,Fate/Extra CCC,1/1/2013,20,1,403,0,0,0.12,0
9842,Rocksmith,,14,4,641,0.06,0.04,0,0.01
9843,MTV Sports: Pure Ride,1/1/2000,16,11,615,0.07,0.05,0,0.01
9844,Sonic Adventure 2,1/1/2001,4,5,553,0,0,0.12,0
9845,Burning Road,1/1/1996,16,7,273,0.07,0.05,0,0.01
9846,Slayers,1/1/1994,24,8,162,0,0,0.12,0
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,1/1/2010,5,12,452,0,0,0.12,0
9848,IndyCar Series,1/1/2003,17,7,191,0.06,0.05,0,0.02
9849,Space Chimps,1/1/2008,17,5,179,0.06,0.05,0,0.02
9850,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,1/1/2005,7,4,656,0.09,0.03,0,0
9851,Famicom Mini: TwinBee,1/1/2004,7,9,382,0,0,0.12,0
9852,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,1/1/2005,5,4,154,0.11,0,0,0.01
9853,Gladiator: Sword of Vengeance,1/1/2003,17,1,113,0.06,0.05,0,0.02
9854,nail'd,1/1/2010,18,7,219,0.08,0.02,0,0.02
9855,PixelJunk Monsters Deluxe,1/1/2010,20,12,565,0.11,0,0,0.01
9856,Tom Clancy's EndWar,1/1/2008,20,12,633,0.1,0.01,0,0.01
9857,Ultimate Card Games,1/1/2003,7,4,608,0.09,0.03,0,0
9858,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,1/1/2001,17,11,382,0,0,0.12,0
9859,Rubik's World,1/1/2008,5,6,282,0.1,0.01,0,0.01
9860,Lost Magic,1/1/2006,5,8,633,0.09,0,0.02,0.01
9861,Wallace & Gromit: Curse of the Were-Rabbit,1/1/2005,17,2,382,0.06,0.05,0,0.02
9862,DreamWorks Super Star Kartz,1/1/2011,3,7,117,0.08,0.03,0,0.01
9863,Minute to Win It,1/1/2010,5,4,678,0.11,0,0,0.01
9864,The Bible Game,1/1/2005,7,4,202,0.09,0.03,0,0
9865,NFL Head Coach,1/1/2006,30,11,239,0.09,0.03,0,0
9866,Pinball Hall of Fame: The Williams Collection,1/1/2009,29,4,202,0.11,0,0,0.01
9867,Medarot 4: Kabuto / Kuwagata Version,1/1/2001,6,8,343,0,0,0.12,0
9868,Backyard Sports Football: Rookie Rush,1/1/2010,29,11,154,0.11,0,0,0.01
9869,Sacred 3,1/1/2014,18,8,219,0.03,0.05,0.02,0.02
9870,Major League Baseball 2K6,,20,11,641,0.11,0,0,0.01
9871,Vacation Isle: Beach Party,1/1/2010,26,4,660,0.09,0.02,0,0.01
9872,Fit in Six,1/1/2011,26,11,633,0.11,0,0,0.01
9873,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,1/1/2010,20,9,452,0,0,0.12,0
9874,"Ed, Edd n Eddy: The Mis-Edventures",1/1/2005,7,5,430,0.08,0.03,0,0
9875,Onimusha: Blade Warriors,1/1/2003,17,3,182,0.06,0.05,0,0.02
9876,Tecmo Bowl: Kickoff,1/1/2008,5,11,607,0.11,0,0,0.01
9877,Disney's Extreme Skate Adventure,1/1/2003,8,11,117,0.09,0.02,0,0
9878,Akuji the Heartless,1/1/1998,16,5,238,0.07,0.04,0,0.01
9879,NBA 2K2,1/1/2002,8,11,553,0.09,0.02,0,0
9880,7 Days to Die,1/1/2016,19,1,609,0.03,0.07,0,0.02
9881,Monster Jam: Path of Destruction,1/1/2010,29,7,117,0.11,0,0,0.01
9882,Everybody Dance,1/1/2011,18,4,565,0.11,0,0,0.01
9883,Psychonauts,1/1/2005,30,5,615,0.09,0.03,0,0
9884,Power Gig: Rise of the SixString,1/1/2010,29,4,641,0.11,0,0,0.01
9885,Deus Ex: Human Revolution,1/1/2013,27,9,575,0.06,0.05,0,0.01
9886,Jeremy McGrath Supercross World,1/1/2002,8,7,113,0.09,0.02,0,0
9887,Uta no * Prince-Sama: All Star,1/1/2013,20,1,180,0,0,0.12,0
9888,HardBall 5,1/1/1996,16,11,572,0.07,0.04,0,0.01
9889,Airborne Troops: Countdown to D-Day,1/1/2005,17,9,509,0.06,0.05,0,0.02
9890,MLB Inside Pitch 2003,1/1/2003,30,11,428,0.09,0.03,0,0
9891,ArmA III,1/1/2013,14,9,175,0,0.1,0,0.02
9892,The Walking Dead: Season Two,1/1/2014,29,2,609,0.04,0.07,0,0.01
9893,Marvel Trading Card Game,1/1/2007,5,4,382,0.11,0,0,0.01
9894,One Piece: Super Grand Battle! X,1/1/2014,3,3,452,0,0,0.12,0
9895,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,1/1/2011,5,1,615,0.07,0.03,0,0.01
9896,Self-Defense Training Camp,1/1/2011,29,11,633,0.08,0.03,0,0.01
9897,Battles of Prince of Persia,1/1/2005,5,12,633,0.1,0.01,0,0.01
9898,Deca Sports Extreme,1/1/2011,3,11,328,0.08,0,0.03,0.01
9899,Cruis'n,1/1/2007,26,7,430,0.1,0.01,0,0.01
9900,Hatsune Miku: Project Diva X,1/1/2016,21,4,553,0.01,0,0.1,0
9901,Battle Arena Toshinden Remix,1/1/1994,22,3,553,0,0,0.12,0
9902,Assassin's Creed Chronicles,1/1/2016,21,1,633,0.02,0.06,0.01,0.02
9903,Legends of Wrestling II,1/1/2002,8,3,113,0.09,0.02,0,0
9904,Tropico 5,1/1/2014,14,10,371,0.02,0.08,0,0.01
9905,A.C.E.: Another Century's Episode Portable,1/1/2011,20,10,452,0,0,0.12,0
9906,Dragon Quest Builders: Revive Alefgard,1/1/2016,18,8,575,0,0,0.12,0
9907,Rodea the Sky Soldier,1/1/2015,27,1,472,0.08,0.02,0.01,0.01
9908,Peggle: Dual Shot,1/1/2009,5,6,516,0.11,0,0,0.01
9909,Jikkyou Powerful Pro Yakyuu 9,1/1/2002,8,11,382,0,0,0.11,0
9910,Sniper Elite,1/1/2010,26,9,536,0.08,0.03,0,0.01
9911,Etrian Odyssey V,1/1/2016,3,8,156,0,0,0.12,0
9912,Jikkyou Powerful Pro Yakyuu 2014,1/1/2014,21,11,382,0,0,0.12,0
9913,Barbie as The Island Princess,1/1/2007,17,2,117,0.06,0.04,0,0.02
9914,Crime Killer,1/1/1998,16,7,351,0.07,0.04,0,0.01
9915,NPPL: Championship Paintball 2009,1/1/2008,26,9,119,0.11,0,0,0.01
9916,Backyard Wrestling 2: There Goes the Neighborhood,1/1/2004,30,3,238,0.09,0.03,0,0
9917,Dementium II,1/1/2010,5,9,570,0.09,0.02,0,0.01
9918,Don Bradman Cricket 14,1/1/2015,19,11,628,0.01,0.09,0,0.02
9919,USA Today Crossword Challenge,1/1/2008,5,6,221,0.11,0,0,0.01
9920,MegaTagmension Blanc + Neptune VS Zombies,1/1/2015,21,1,334,0.02,0.03,0.05,0.01
9921,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,1/1/1994,24,3,131,0,0,0.12,0
9922,SD Gundam G Generation-F.I.F,1/1/2001,16,12,452,0,0,0.11,0.01
9923,Jaws: Ultimate Predator,1/1/2011,3,1,400,0.11,0,0,0.01
9924,Yakuza Kiwami,1/1/2016,18,2,553,0,0,0.12,0
9925,Raiden IV,1/1/2008,29,9,443,0.1,0,0.01,0.01
9926,Deception IV: Blood Ties,1/1/2014,18,1,607,0.02,0.02,0.06,0.01
9927,The Walking Dead: Survival Instinct,1/1/2013,27,9,117,0.08,0.03,0,0.01
9928,Rock Band: Metal Track Pack,1/1/2009,18,4,445,0.11,0,0,0.01
9929,Charm Girls Club: My Perfect Prom,1/1/2009,5,10,239,0.11,0,0,0.01
9930,DreamWorks Super Star Kartz,1/1/2011,18,7,117,0.06,0.03,0,0.02
9931,Harukanaru Augusta 2: Masters,1/1/1993,24,11,595,0,0,0.12,0
9932,Castlevania: Curse of Darkness,1/1/2005,30,1,382,0.09,0.03,0,0
9933,Spider-Man: Edge of Time,1/1/2011,3,1,117,0.08,0.03,0,0.01
9934,Mobil 1 Rally Championship,1/1/2000,16,7,239,0.07,0.04,0,0.01
9935,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,1/1/2002,17,3,571,0,0,0.12,0
9936,Turok: Evolution,1/1/2002,7,9,113,0.08,0.03,0,0
9937,The Clique: Diss and Make Up,1/1/2009,5,2,660,0.11,0,0,0.01
9938,Love Live! School Idol Paradise,1/1/2014,21,4,368,0,0,0.12,0
9939,Rugrats: Totally Angelica,1/1/2001,16,2,615,0.06,0.04,0,0.01
9940,Nightshade,1/1/2003,17,1,553,0.06,0.04,0,0.01
9941,NFL Tour,1/1/2008,18,11,239,0.1,0.01,0,0.01
9942,Ridge Racer Unbounded,1/1/2012,29,7,452,0.05,0.05,0,0.01
9943,CSI: Crime Scene Investigation,1/1/2004,30,2,633,0.09,0.03,0,0
9944,The Lord of the Rings: Aragorn's Quest,1/1/2010,20,1,660,0.07,0.02,0,0.02
9945,Yogi Bear: The Video Game,1/1/2010,26,1,211,0.06,0.05,0,0.01
9946,Makai Shin Trillion,1/1/2014,21,8,333,0.02,0.02,0.06,0.01
9947,Buffy the Vampire Slayer: Chaos Bleeds,1/1/2003,30,1,656,0.09,0.03,0,0
9948,Lost Horizon,1/1/2010,14,2,219,0,0.1,0,0.02
9949,Hanagumi Taisen Columns,1/1/1997,22,6,553,0,0,0.12,0
9950,Tales of Destiny 2,1/1/2007,20,8,452,0,0,0.12,0
9951,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,1/1/2005,8,1,382,0.09,0.02,0,0
9952,Power Pro Kun Pocket 14,1/1/2011,5,11,382,0,0,0.12,0
9953,Get Up and Dance,1/1/2011,26,4,483,0.06,0.04,0,0.01
9954,Merv Griffin's Crosswords,1/1/2008,26,6,615,0.11,0,0,0.01
9955,Rango: The Video Game,1/1/2011,5,1,239,0.07,0.03,0,0.01
9956,Planet 51,1/1/2009,18,1,553,0.07,0.03,0,0.02
9957,Ultimate Puzzle Games: Sudoku Edition,1/1/2007,5,6,608,0.11,0,0,0.01
9958,Tokyo Twilight Ghost Hunters,1/1/2014,21,8,124,0.06,0.01,0.02,0.02
9959,Deadpool,1/1/2015,31,1,117,0.08,0.03,0,0.01
9960,UN Squadron,1/1/1991,24,9,182,0,0,0.12,0
9961,Tecmo Super Bowl,1/1/1996,16,11,607,0.06,0.04,0,0.01
9962,TMNT,1/1/2007,20,1,633,0.1,0.01,0,0.01
9963,Dora the Explorer: Journey to the Purple Planet,1/1/2005,8,2,298,0.09,0.02,0,0
9964,Lunar 2: Eternal Blue,1/1/1998,22,8,369,0,0,0.12,0
9965,NHL Powerplay '96,1/1/1996,16,11,653,0.06,0.04,0,0.01
9966,Thousand Arms,1/1/1998,16,8,156,0.06,0.04,0,0.01
9967,de Blob 2,1/1/2011,5,5,615,0.09,0.02,0,0.01
9968,Arctic Thunder,1/1/2001,30,7,430,0.09,0.02,0,0
9969,Hyperdimension Neptunia Re;Birth 3,1/1/2014,21,1,334,0.07,0.01,0,0.03
9970,Barnyard,1/1/2006,8,1,615,0.09,0.02,0,0
9971,Stolen Song,1/1/1998,16,2,565,0,0,0.11,0.01
9972,Darkspore,1/1/2011,14,8,239,0.07,0.03,0,0.01
9973,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,1/1/2013,29,4,633,0.09,0.01,0,0.01
9974,Armored Core: Verdict Day,1/1/2013,18,10,269,0,0,0.12,0
9975,Yattaman DS: BikkuriDokkiri Daisakusen da Koron,1/1/2008,5,1,598,0,0,0.12,0
9976,Harvey Birdman: Attorney at Law,1/1/2008,17,2,182,0.06,0.04,0,0.01
9977,Wipeout 2,1/1/2011,18,4,117,0.11,0,0,0.01
9978,Dawn of Discovery,1/1/2009,5,10,633,0.07,0.03,0,0.01
9979,DEATH NOTE: Kira Game,1/1/2007,5,2,382,0,0,0.12,0
9980,Sengoku Cyber: Fujimaru Jigokuhen,1/1/1995,16,12,565,0,0,0.11,0.01
9981,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,1/1/2007,17,4,211,0,0,0.12,0
9982,ASH: Archaic Sealed Heat,1/1/2007,5,8,469,0,0,0.12,0
9983,Happy Feet Two,,5,1,660,0.09,0.02,0,0.01
9984,Brunswick Pro Bowling,1/1/2011,3,11,202,0.11,0,0,0.01
9985,Fantastic Four: Rise of the Silver Surfer,1/1/2007,29,1,599,0.1,0.01,0,0.01
9986,Dorabase 2: Nettou Ultra Stadium,1/1/2009,5,11,452,0,0,0.12,0
9987,Center Ring Boxing,1/1/1994,22,3,367,0,0,0.12,0
9988,NHL 2K3,1/1/2002,30,11,553,0.09,0.02,0,0
9989,Puzzler World 2,1/1/2010,5,6,633,0.02,0.07,0,0.02
9990,Die Hard: Vendetta,1/1/2002,8,9,458,0.09,0.02,0,0
9991,Sword Art Online: Hollow Fragment,1/1/2015,19,8,452,0,0.1,0,0.02
9992,F1 2002,1/1/2002,17,7,239,0.05,0.04,0.02,0.01
9993,Hasbro Family Game Night Fun Pack,1/1/2011,26,4,239,0.11,0,0,0.01
9994,FIFA Soccer,1/1/2005,20,11,239,0.11,0,0,0.01
9995,Dead Island Definitive Collection,1/1/2016,19,1,219,0.02,0.07,0.01,0.02
9996,Sphinx and the Cursed Mummy,1/1/2003,30,1,615,0.09,0.02,0,0
9997,Army Men: Soldiers of Misfortune,1/1/2008,5,9,678,0.11,0,0,0.01
9998,GT Advance 2: Rally Racing,1/1/2001,7,7,615,0.08,0.03,0,0
9999,Mystery P.I. - Portrait of a Thief,1/1/2008,5,2,641,0.11,0,0,0.01
10000,Yakuza,1/1/2012,18,1,553,0,0,0.11,0
10001,DOA 2: Dead or Alive 2 Hardcore,1/1/2000,17,3,607,0,0,0.11,0
10002,A Witch's Tale,1/1/2009,5,8,472,0.08,0,0.03,0.01
10003,Hollywood Squares,1/1/2010,26,4,633,0.11,0,0,0.01
10004,Cabela's Deer Hunt 2005 Season,1/1/2004,30,11,117,0.09,0.02,0,0
10005,SplashDown,1/1/2002,30,7,154,0.09,0.02,0,0
10006,Nobunaga no Yabou: Tenshoki,1/1/1995,22,12,607,0,0,0.11,0
10007,Stronghold,1/1/2001,14,12,289,0,0.09,0,0.02
10008,Warhammer: Battle March,1/1/2008,29,12,219,0.09,0.02,0,0.01
10009,F1 Racing Championship,1/1/2000,16,7,650,0.06,0.04,0,0.01
10010,Dead Man's Hand,1/1/2004,30,9,154,0.09,0.02,0,0
10011,Smash Cars,1/1/2003,17,7,423,0.06,0.04,0,0.01
10012,NASCAR 07,1/1/2006,17,7,239,0.06,0.04,0,0.01
10013,Karaoke Revolution Presents American Idol Encore 2,1/1/2008,18,4,382,0.11,0,0,0.01
10014,Nickelodeon Dance,1/1/2011,29,4,599,0.08,0.02,0,0.01
10015,Pac 'n Roll,1/1/2005,5,5,452,0.09,0,0.02,0.01
10016,Cabela's North American Adventures,1/1/2010,18,11,117,0.11,0,0,0.01
10017,Mechanic Master,1/1/2008,5,6,430,0.1,0,0,0.01
10018,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,1/1/2005,17,11,382,0,0,0.11,0
10019,Melty Blood: Act Cadenza,1/1/2006,17,3,553,0,0,0.11,0
10020,Dokapon Kingdom,1/1/2007,17,8,581,0.05,0.04,0.02,0.01
10021,ToeJam & Earl III: Mission to Earth,1/1/2002,30,1,553,0.09,0.02,0,0
10022,Phantasy Star Collection,1/1/2002,7,8,154,0.08,0.03,0,0
10023,Doukoku Shoshite...,1/1/1998,22,2,217,0,0,0.11,0
10024,LEGO Knights' Kingdom,1/1/2004,7,1,615,0.08,0.03,0,0
10025,Final Fantasy III,1/1/2012,20,8,575,0,0,0.11,0
10026,Family Game Night 4: The Game Show,1/1/2011,18,4,239,0.08,0.02,0,0.01
10027,Retro Game Challenge,1/1/2007,5,1,452,0,0,0.11,0
10028,NBA Jam 2002,1/1/2002,7,11,113,0.08,0.03,0,0
10029,Every Extend Extra,1/1/2006,20,9,226,0.1,0.01,0,0.01
10030,Shining Force NEO,1/1/2005,17,8,553,0.06,0.04,0,0.01
10031,Tony Hawk's Pro Skater 5,1/1/2015,31,11,117,0.08,0.02,0,0.01
10032,Brain Quest: Grades 5 & 6,1/1/2008,5,4,239,0.11,0,0,0.01
10033,SingStar Latino,1/1/2009,18,4,565,0.11,0,0,0.01
10034,Girl Time,1/1/2009,5,10,615,0.11,0,0,0.01
10035,Army Men: Sarge's War,1/1/2004,30,9,298,0.09,0.02,0,0
10036,Ultimate Mortal Kombat,1/1/2007,5,3,430,0.09,0.01,0,0.01
10037,Pocket Soccer League: Calciobit,1/1/2012,3,11,469,0,0,0.11,0
10038,Primal Rage,1/1/1994,16,3,617,0.06,0.04,0,0.01
10039,FIFA Street 2,1/1/2006,8,11,239,0.09,0.02,0,0
10040,DiRT Rally,1/1/2016,31,7,191,0.03,0.08,0,0.01
10041,Heart Catch PreCure! Oshare Collection,1/1/2010,5,1,452,0,0,0.11,0
10042,UEFA Euro 2016,1/1/2016,18,11,382,0,0.08,0.02,0.01
10043,Taito Legends,1/1/2005,17,4,243,0.06,0.04,0,0.01
10044,Tom Clancy's Rainbow Six: Rogue Spear,1/1/2002,7,9,633,0.08,0.03,0,0
10045,BoomBots,1/1/1999,16,3,570,0.06,0.04,0,0.01
10046,Monster Madness: Battle for Suburbia,1/1/2007,29,9,570,0.1,0,0,0.01
10047,Star Trek: Conquest,,17,12,165,0.06,0.04,0,0.01
10048,FIFA Soccer 06,1/1/2005,20,11,239,0.1,0.01,0,0.01
10049,Life is Strange,1/1/2016,31,2,575,0.08,0.02,0,0.01
10050,NFL Head Coach 09,1/1/2008,29,11,239,0.11,0,0,0.01
10051,World Championship Rugby,1/1/2004,17,11,113,0.06,0.04,0,0.01
10052,Phantom Dust,1/1/2004,30,1,428,0.08,0.02,0,0
10053,Shinseiki Evangelion: Koutetsu no Girlfriend,1/1/1998,16,2,279,0,0,0.11,0.01
10054,Shin Sangoku Musou: Multi Raid 2,1/1/2010,20,1,607,0,0,0.11,0
10055,Taiko Drum Master: Tokumori!,1/1/2014,27,4,452,0,0,0.11,0
10056,Growlanser Generations,1/1/2003,17,8,156,0.06,0.04,0,0.01
10057,Mega Man Battle Chip Challenge,1/1/2003,7,4,182,0.08,0.03,0,0
10058,Desktop Tower Defense,1/1/2009,5,12,615,0.11,0,0,0.01
10059,Puyo Puyo Tetris,1/1/2014,3,6,553,0,0,0.11,0
10060,Pro Evolution Soccer 2014,1/1/2013,14,1,382,0,0.09,0,0.02
10061,"Sakura Wars: So Long, My Love",1/1/2010,26,8,115,0.06,0.04,0,0.01
10062,The Settlers,1/1/2007,5,1,633,0.1,0,0,0.01
10063,Grease,1/1/2010,5,4,107,0.1,0,0,0.01
10064,My SAT Coach with The Princeton Review,1/1/2008,5,4,633,0.1,0,0,0.01
10065,Family Fun Football,1/1/2009,26,11,607,0.1,0,0,0.01
10066,Ring of Red,1/1/2000,17,12,382,0.06,0.04,0,0.01
10067,Cold Winter,1/1/2005,17,9,656,0.06,0.04,0,0.01
10068,International Track & Field 2000,1/1/1999,16,11,382,0.06,0.04,0,0.01
10069,The Hardy Boys: Treasure on the Tracks,1/1/2009,5,2,553,0.11,0,0,0.01
10070,PDC World Championship Darts: Pro Tour,1/1/2010,18,11,483,0,0.09,0,0.03
10071,Stubbs the Zombie in Rebel Without a Pulse,1/1/2005,30,1,615,0.08,0.02,0,0
10072,Batman: Dark Tomorrow,1/1/2003,30,1,375,0.08,0.02,0,0
10073,Ping Pals,1/1/2004,5,4,615,0.1,0,0,0.01
10074,Fatal Frame: Maiden of Black Water,1/1/2014,27,1,469,0,0.03,0.08,0
10075,MySims SkyHeroes,1/1/2010,18,1,239,0.08,0.02,0,0.01
10076,Blood Drive,1/1/2010,29,7,117,0.09,0.01,0,0.01
10077,18 Wheeler: American Pro Trucker,1/1/2002,8,7,113,0.09,0.02,0,0
10078,Jake Hunter Detective Story: Memories of the Past,1/1/2007,5,2,520,0.06,0,0.05,0
10079,Start the Party! Save the World,1/1/2011,18,4,565,0,0.09,0,0.03
10080,The King of Fighters XII,1/1/2009,29,3,336,0.09,0,0.01,0.01
10081,Digimon World DS,1/1/2006,5,8,452,0.1,0,0,0.01
10082,Naruto Ultimate Collection,1/1/2008,17,4,452,0.06,0.04,0,0.01
10083,The King of Fighters '99,1/1/2000,16,3,560,0,0,0.11,0.01
10084,Mass Destruction,1/1/1997,16,9,174,0.06,0.04,0,0.01
10085,Bodycount,1/1/2011,29,9,191,0.07,0.03,0,0.01
10086,Batman: Rise of Sin Tzu,1/1/2003,30,1,633,0.08,0.02,0,0
10087,Shinseiki Evangelion: Koutetsu no Girlfriend,1/1/1998,22,2,553,0,0,0.11,0
10088,Skylanders: SuperChargers,1/1/2015,3,1,117,0.05,0.06,0,0.01
10089,Super Swing Golf Season 2,1/1/2007,26,11,540,0.08,0,0.03,0.01
10090,Queen's Blade: Spiral Chaos,1/1/2009,20,8,452,0,0,0.11,0
10091,Jikkyou Powerful Pro Yakyuu '95,1/1/1994,16,11,382,0,0,0.11,0.01
10092,Spy vs Spy,1/1/2005,30,1,298,0.08,0.02,0,0
10093,Coraline,1/1/2009,17,1,211,0.06,0.04,0,0.01
10094,The Price is Right: Decades,1/1/2011,29,4,633,0.11,0,0,0.01
10095,Sega Touring Car Championship,1/1/1996,22,7,553,0,0,0.11,0
10096,GoldenEye: Rogue Agent,1/1/2005,5,9,239,0.1,0,0,0.01
10097,JASF: Jane's Advanced Strike Fighters,1/1/2011,18,10,219,0.07,0.03,0,0.02
10098,Cake Mania,1/1/2007,5,6,400,0.09,0.01,0,0.01
10099,Cold Fear,1/1/2005,17,1,633,0.06,0.04,0,0.01
10100,Akiba's Trip: Undead & Undressed,1/1/2014,19,1,116,0.08,0,0.01,0.02
10101,Zangeki no Reginleiv,1/1/2010,26,1,469,0,0,0.11,0
10102,Stronghold Kingdoms,1/1/2011,14,12,232,0,0.1,0,0.02
10103,Fabulous Finds,1/1/2009,5,6,643,0.1,0,0,0.01
10104,Vacation Sports,1/1/2009,26,11,633,0.1,0.01,0,0.01
10105,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,1/1/2006,17,4,214,0,0,0.11,0
10106,PDC World Championship Darts: Pro Tour,1/1/2010,26,11,483,0,0.1,0,0.01
10107,Pimp My Ride,1/1/2008,26,7,117,0.1,0,0,0.01
10108,Surf's Up,1/1/2007,20,11,633,0.02,0.06,0,0.03
10109,Invizimals: The Lost Tribes,1/1/2011,20,1,565,0,0.08,0,0.04
10110,Let's Play Garden,1/1/2010,5,10,219,0.11,0,0,0.01
10111,NHL Hitz 20-03,1/1/2002,30,11,430,0.08,0.02,0,0
10112,Murakumo: Renegade Mech Pursuit,1/1/2002,30,9,269,0.04,0.01,0.06,0
10113,Heavy Fire: Afghanistan,1/1/2011,26,9,408,0.11,0,0,0.01
10114,Samurai Warriors 4-II,1/1/2015,19,1,607,0.03,0.02,0.06,0.01
10115,Open Season,1/1/2006,29,5,633,0.1,0,0,0.01
10116,WireWay,1/1/2009,5,2,382,0.1,0,0,0.01
10117,Gun Metal,1/1/2002,30,9,528,0.08,0.02,0,0
10118,Just In Time Translations,1/1/2009,5,4,615,0.1,0,0,0.01
10119,John Daly's ProStroke Golf,1/1/2010,18,11,483,0.09,0.02,0,0.01
10120,Pro Yaky? Spirits 5,1/1/2008,18,11,382,0,0,0.11,0
10121,Samurai Warriors 4-II,1/1/2015,18,1,607,0,0,0.11,0
10122,BloodRayne,1/1/2002,8,9,640,0.09,0.02,0,0
10123,The Hardy Boys: The Hidden Theft,1/1/2009,26,2,613,0.07,0.03,0,0.01
10124,Metal Slug 4 & 5,1/1/2005,17,9,561,0.05,0.04,0,0.01
10125,Pac-Man and the Ghostly Adventures 2,1/1/2014,29,2,452,0.05,0.05,0,0.01
10126,ECW Anarchy Rulz,1/1/1999,16,3,113,0.06,0.04,0,0.01
10127,InuYasha: A Feudal Fairy Tale,1/1/2002,16,3,452,0,0,0.1,0.01
10128,Gem Quest: 4 Elements,1/1/2011,5,6,407,0.05,0.05,0,0.01
10129,Funky Barn,1/1/2012,3,10,633,0.07,0.03,0,0.01
10130,J-League Winning Eleven 9: Asia Championship,1/1/2005,17,11,382,0,0,0.11,0
10131,Sabrina The Teenage Witch: Potion Commotion,1/1/2002,7,1,633,0.08,0.03,0,0
10132,Pac-Man Pinball Advance,1/1/2005,7,4,677,0.08,0.03,0,0
10133,Pocket Pets,1/1/2007,5,10,480,0.1,0,0,0.01
10134,Yu Yu Hakusho: Tournament Tactics,1/1/2004,7,12,154,0.08,0.03,0,0
10135,Home Run King,1/1/2002,8,11,553,0.09,0.02,0,0
10136,Power Rangers: Super Legends,1/1/2007,5,1,226,0.08,0.03,0,0.01
10137,To Heart 2: Dungeon Travelers,1/1/2011,20,2,134,0,0,0.11,0
10138,Where the Wild Things Are,1/1/2009,29,5,660,0.1,0,0,0.01
10139,Lost in Blue,1/1/2005,5,2,382,0.07,0.02,0.02,0.01
10140,Criminal Girls: Invite Only,1/1/2013,21,8,472,0.04,0.02,0.04,0.02
10141,WWE All Stars,1/1/2011,17,3,615,0.05,0.04,0,0.01
10142,MLB Power Pros,1/1/2007,17,11,382,0,0,0.11,0
10143,Truth or Lies,1/1/2010,29,4,615,0.07,0.03,0,0.01
10144,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,1/1/1995,22,4,553,0,0,0.11,0
10145,Kousoku Card Battle: Card Hero,1/1/2007,5,12,469,0,0,0.11,0
10146,AirForce Delta Strike,1/1/2004,17,10,382,0.05,0.04,0,0.01
10147,Dora's Big Birthday Adventure,1/1/2010,26,4,599,0.1,0.01,0,0.01
10148,Tokimeki Memorial: Girl's Side 2nd Season,1/1/2008,5,2,382,0,0,0.11,0
10149,Disney's Peter Pan: Return to Never Land,1/1/2002,7,5,633,0.08,0.03,0,0
10150,The Fairly Odd Parents: Breakin Da Rules,1/1/2003,30,5,615,0.08,0.02,0,0
10151,Monkey Island: Special Edition Collection,1/1/2011,18,2,117,0,0.08,0,0.03
10152,Capcom vs. SNK 2 EO,1/1/2002,8,3,182,0.09,0.02,0,0
10153,Hot Wheels Velocity X,1/1/2002,8,7,615,0.09,0.02,0,0
